Customer,Stock Item,Quantity
"Tailspin Toys (Railroad, PA)",DBA joke mug - daaaaaa-ta (White),25
"Tailspin Toys (Railroad, PA)",DBA joke mug - I will get you in order (Black),12
"Tailspin Toys (Railroad, PA)",DBA joke mug - I will get you in order (White),12
"Tailspin Toys (Railroad, PA)",DBA joke mug - it depends (Black),10
"Tailspin Toys (Railroad, PA)",DBA joke mug - mind if I join you? (Black),9
"Tailspin Toys (Railroad, PA)",DBA joke mug - mind if I join you? (White),19
"Tailspin Toys (Railroad, PA)",DBA joke mug - SELECT caffeine FROM mug (Black),12
"Tailspin Toys (Railroad, PA)",DBA joke mug - SELECT caffeine FROM mug (White),2
"Tailspin Toys (Railroad, PA)",DBA joke mug - two types of DBAs (Black),24
"Tailspin Toys (Railroad, PA)",DBA joke mug - you might be a DBA if (Black),18
"Tailspin Toys (Railroad, PA)",DBA joke mug - you might be a DBA if (White),1
"Tailspin Toys (Railroad, PA)","Developer joke mug - (hip, hip, array) (White)",8
"Tailspin Toys (Railroad, PA)",Developer joke mug - a foo walks into a bar (Black),18
"Tailspin Toys (Railroad, PA)",Developer joke mug - a foo walks into a bar (White),7
"Tailspin Toys (Railroad, PA)",Developer joke mug - fun was unexpected at this time (Black),22
"Tailspin Toys (Railroad, PA)",Developer joke mug - fun was unexpected at this time (White),10
"Tailspin Toys (Railroad, PA)",Developer joke mug - inheritance is the OO way to become wealthy (White),2
"Tailspin Toys (Railroad, PA)",Developer joke mug - Oct 31 = Dec 25 (Black),14
"Tailspin Toys (Railroad, PA)",Developer joke mug - Oct 31 = Dec 25 (White),8
"Tailspin Toys (Railroad, PA)",Developer joke mug - old C developers never die (Black),28
"Tailspin Toys (Railroad, PA)",Developer joke mug - old C developers never die (White),14
"Tailspin Toys (Railroad, PA)",Developer joke mug - that's a hardware problem (Black),13
"Tailspin Toys (Railroad, PA)",Developer joke mug - there are 10 types of people in the world (Black),21
"Tailspin Toys (Railroad, PA)",Developer joke mug - this code was generated by a tool (Black),6
"Tailspin Toys (Railroad, PA)",Developer joke mug - this code was generated by a tool (White),3
"Tailspin Toys (Railroad, PA)",Developer joke mug - understanding recursion requires understanding recursion (Black),30
"Tailspin Toys (Railroad, PA)",Developer joke mug - understanding recursion requires understanding recursion (White),4
"Tailspin Toys (Railroad, PA)",Developer joke mug - when your hammer is C++ (Black),5
"Tailspin Toys (Railroad, PA)",Developer joke mug - when your hammer is C++ (White),6
"Tailspin Toys (Railroad, PA)",Dinosaur battery-powered slippers (Green) M,7
"Tailspin Toys (Railroad, PA)",Dinosaur battery-powered slippers (Green) S,8
"Tailspin Toys (Railroad, PA)",Dinosaur battery-powered slippers (Green) XL,7
"Tailspin Toys (Railroad, PA)",Express post box 5kg (White) 350x280x130mm,100
"Tailspin Toys (Railroad, PA)",Furry animal socks (Pink) L,72
"Tailspin Toys (Railroad, PA)",Furry animal socks (Pink) S,132
"Tailspin Toys (Railroad, PA)",Furry animal socks (Pink) XL,120
"Tailspin Toys (Railroad, PA)",Furry gorilla with big eyes slippers (Black) L,3
"Tailspin Toys (Railroad, PA)",Furry gorilla with big eyes slippers (Black) S,4
"Tailspin Toys (Railroad, PA)",Furry gorilla with big eyes slippers (Black) XL,7
"Tailspin Toys (Railroad, PA)",Halloween skull mask (Gray) L,96
"Tailspin Toys (Railroad, PA)",Halloween skull mask (Gray) M,24
"Tailspin Toys (Railroad, PA)",Halloween skull mask (Gray) S,204
"Tailspin Toys (Railroad, PA)",Halloween skull mask (Gray) XL,24
"Tailspin Toys (Railroad, PA)",Halloween zombie mask (Light Brown) L,12
"Tailspin Toys (Railroad, PA)",Halloween zombie mask (Light Brown) M,132
"Tailspin Toys (Railroad, PA)",Halloween zombie mask (Light Brown) S,48
"Tailspin Toys (Railroad, PA)",Halloween zombie mask (Light Brown) XL,228
"Tailspin Toys (Railroad, PA)",IT joke mug - hardware: part of the computer that can be kicked (Black),15
"Tailspin Toys (Railroad, PA)",IT joke mug - keyboard not found … press F1 to continue (Black),16
"Tailspin Toys (Railroad, PA)",IT joke mug - keyboard not found … press F1 to continue (White),11
"Tailspin Toys (Railroad, PA)",IT joke mug - that behavior is by design (Black),29
"Tailspin Toys (Railroad, PA)",IT joke mug - that behavior is by design (White),13
"Tailspin Toys (Railroad, PA)",Large  replacement blades 18mm,100
"Tailspin Toys (Railroad, PA)",Large sized bubblewrap roll 50m,110
"Tailspin Toys (Railroad, PA)",Medium sized bubblewrap roll 20m,130
"Tailspin Toys (Railroad, PA)",Office cube periscope (Black),120
"Tailspin Toys (Railroad, PA)",Ogre battery-powered slippers (Green) L,4
"Tailspin Toys (Railroad, PA)",Ogre battery-powered slippers (Green) M,14
"Tailspin Toys (Railroad, PA)",Ogre battery-powered slippers (Green) S,7
"Tailspin Toys (Railroad, PA)",Ogre battery-powered slippers (Green) XL,17
"Tailspin Toys (Railroad, PA)",Pack of 12 action figures (female),5
"Tailspin Toys (Railroad, PA)",Pack of 12 action figures (male),5
"Tailspin Toys (Railroad, PA)",Pack of 12 action figures (variety),8
"Tailspin Toys (Railroad, PA)",Packing knife with metal insert blade (Yellow) 18mm,100
"Tailspin Toys (Railroad, PA)",Permanent marker black 5mm nib (Black) 5mm,300
"Tailspin Toys (Railroad, PA)",Permanent marker blue 5mm nib (Blue) 5mm,180
"Tailspin Toys (Railroad, PA)",Permanent marker red 5mm nib (Red) 5mm,84
"Tailspin Toys (Railroad, PA)",Plush shark slippers (Gray) L,1
"Tailspin Toys (Railroad, PA)",Plush shark slippers (Gray) M,7
"Tailspin Toys (Railroad, PA)",Plush shark slippers (Gray) XL,10
"Tailspin Toys (Railroad, PA)",RC big wheel monster truck with remote control (Black) 1/50 scale,13
"Tailspin Toys (Railroad, PA)",RC toy sedan car with remote control (Black) 1/50 scale,2
"Tailspin Toys (Railroad, PA)",RC toy sedan car with remote control (Blue) 1/50 scale,13
"Tailspin Toys (Railroad, PA)",RC toy sedan car with remote control (Green) 1/50 scale,2
"Tailspin Toys (Railroad, PA)",RC toy sedan car with remote control (Red) 1/50 scale,2
"Tailspin Toys (Railroad, PA)",RC toy sedan car with remote control (Yellow) 1/50 scale,9
"Tailspin Toys (Railroad, PA)",RC vintage American toy coupe with remote control (Black) 1/50 scale,12
"Tailspin Toys (Railroad, PA)",RC vintage American toy coupe with remote control (Red) 1/50 scale,1
"Tailspin Toys (Railroad, PA)",Red and white urgent  heavy despatch tape  48mmx100m,312
"Tailspin Toys (Railroad, PA)",Red and white urgent despatch tape 48mmx75m,240
"Tailspin Toys (Railroad, PA)",Ride on big wheel monster truck (Black) 1/12 scale,6
"Tailspin Toys (Railroad, PA)",Ride on toy sedan car (Black) 1/12 scale,2
"Tailspin Toys (Railroad, PA)",Ride on toy sedan car (Green) 1/12 scale,15
"Tailspin Toys (Railroad, PA)",Ride on toy sedan car (Pink) 1/12 scale,5
"Tailspin Toys (Railroad, PA)",Ride on toy sedan car (Red) 1/12 scale,7
"Tailspin Toys (Railroad, PA)",Ride on toy sedan car (Yellow) 1/12 scale,10
"Tailspin Toys (Railroad, PA)",Ride on vintage American toy coupe (Black) 1/12 scale,10
"Tailspin Toys (Railroad, PA)",Ride on vintage American toy coupe (Red) 1/12 scale,10
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 279x254x217mm,175
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 305x305x305mm,375
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 356x356x279mm,425
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 413x285x187mm,175
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 457x457x457mm,125
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 480x270x320mm,175
"Tailspin Toys (Railroad, PA)",Shipping carton (Brown) 500x310x310mm,350
"Tailspin Toys (Railroad, PA)",Small 9mm replacement blades 9mm,90
"Tailspin Toys (Railroad, PA)",Small sized bubblewrap roll 10m,80
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) 3XL,12
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) 3XS,14
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) 4XL,18
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) M,7
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) XS,42
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) XXL,14
"Tailspin Toys (Railroad, PA)",Superhero action jacket (Blue) XXS,9
"Tailspin Toys (Railroad, PA)",Tape dispenser (Black),100
"Tailspin Toys (Railroad, PA)",USB food flash drive - cookie,8
"Tailspin Toys (Railroad, PA)",USB food flash drive - dessert 10 drive variety pack,31
"Tailspin Toys (Railroad, PA)",USB food flash drive - dim sum 10 drive variety pack,2
"Tailspin Toys (Railroad, PA)",USB food flash drive - donut,14
"Tailspin Toys (Railroad, PA)",USB food flash drive - fortune cookie,8
"Tailspin Toys (Railroad, PA)",USB food flash drive - hamburger,11
"Tailspin Toys (Railroad, PA)",USB food flash drive - hot dog,3
"Tailspin Toys (Railroad, PA)",USB food flash drive - pizza slice,3
"Tailspin Toys (Railroad, PA)",USB food flash drive - shrimp cocktail,18
"Tailspin Toys (Railroad, PA)",USB food flash drive - sushi roll,10
"Tailspin Toys (Railroad, PA)",USB missile launcher (Green),2
"Tailspin Toys (Railroad, PA)",USB rocket launcher (Gray),14
"Tailspin Toys (Railroad, PA)",Void fill 100 L bag (White) 100L,170
"Tailspin Toys (Railroad, PA)",Void fill 200 L bag (White) 200L,60
"Tailspin Toys (Railroad, PA)",Void fill 300 L bag (White) 300L,160
"Tailspin Toys (Railroad, PA)",Void fill 400 L bag (White) 400L,120
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) 3XL",300
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) 4XL",120
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) 5XL",144
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) 6XL",192
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) 7XL",24
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) L",192
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) S",24
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) XL",24
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) XS",204
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) XXL",96
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (Black) XXS",84
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) 3XS",192
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) 4XL",36
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) 5XL",108
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) 6XL",96
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) 7XL",228
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) L",156
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) M",204
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) S",108
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) XL",144
"Tailspin Toys (Rockwall, TX)","""The Gu"" red shirt XML tag t-shirt (White) XXL",252
"Tailspin Toys (Rockwall, TX)",10 mm Anti static bubble wrap (Blue) 10m,100
"Tailspin Toys (Rockwall, TX)",10 mm Anti static bubble wrap (Blue) 50m,190
"Tailspin Toys (Rockwall, TX)",10 mm Double sided bubble wrap 20m,30
"Tailspin Toys (Rockwall, TX)",10 mm Double sided bubble wrap 50m,190
"Tailspin Toys (Rockwall, TX)",20 mm Anti static bubble wrap (Blue) 10m,120
"Tailspin Toys (Rockwall, TX)",20 mm Anti static bubble wrap (Blue) 20m,100
"Tailspin Toys (Rockwall, TX)",20 mm Anti static bubble wrap (Blue) 50m,200
"Tailspin Toys (Rockwall, TX)",20 mm Double sided bubble wrap 10m,20
"Tailspin Toys (Rockwall, TX)",20 mm Double sided bubble wrap 20m,130
"Tailspin Toys (Rockwall, TX)",20 mm Double sided bubble wrap 50m,30
"Tailspin Toys (Rockwall, TX)",3 kg Courier post bag (White) 300x190x95mm,275
"Tailspin Toys (Rockwall, TX)",32 mm Anti static bubble wrap (Blue) 10m,250
"Tailspin Toys (Rockwall, TX)",32 mm Anti static bubble wrap (Blue) 50m,70
"Tailspin Toys (Rockwall, TX)",32 mm Double sided bubble wrap 10m,160
"Tailspin Toys (Rockwall, TX)",32 mm Double sided bubble wrap 50m,60
"Tailspin Toys (Rockwall, TX)",Alien officer hoodie (Black) 4XL,3
"Tailspin Toys (Rockwall, TX)",Alien officer hoodie (Black) 5XL,10
"Tailspin Toys (Rockwall, TX)",Alien officer hoodie (Black) XL,9
"Tailspin Toys (Rockwall, TX)",Alien officer hoodie (Black) XXL,12
"Tailspin Toys (Rockwall, TX)",Animal with big feet slippers (Brown) M,14
"Tailspin Toys (Rockwall, TX)",Animal with big feet slippers (Brown) S,8
"Tailspin Toys (Rockwall, TX)",Animal with big feet slippers (Brown) XL,2
"Tailspin Toys (Rockwall, TX)",Black and orange fragile despatch tape 48mmx100m,288
"Tailspin Toys (Rockwall, TX)",Black and orange glass with care despatch tape  48mmx100m,240
"Tailspin Toys (Rockwall, TX)",Black and orange handle with care despatch tape  48mmx100m,168
"Tailspin Toys (Rockwall, TX)",Black and orange handle with care despatch tape  48mmx75m,192
"Tailspin Toys (Rockwall, TX)",Black and orange this way up despatch tape 48mmx75m,408
"Tailspin Toys (Rockwall, TX)",Black and yellow heavy despatch tape  48mmx75m,72
"Tailspin Toys (Rockwall, TX)",Black and yellow heavy despatch tape 48mmx100m,288
"Tailspin Toys (Rockwall, TX)",Bubblewrap dispenser (Red) 1.5m,27
"Tailspin Toys (Rockwall, TX)",Chocolate beetles 250g,48
"Tailspin Toys (Rockwall, TX)",Chocolate sharks 250g,48
"Tailspin Toys (Rockwall, TX)",Clear packaging tape 48mmx100m,600
"Tailspin Toys (Rockwall, TX)",Clear packaging tape 48mmx75m,156
"Tailspin Toys (Rockwall, TX)",DBA joke mug - daaaaaa-ta (White),7
"Tailspin Toys (Rockwall, TX)",DBA joke mug - I will get you in order (Black),10
"Tailspin Toys (Rockwall, TX)",DBA joke mug - I will get you in order (White),18
"Tailspin Toys (Rockwall, TX)",DBA joke mug - it depends (Black),35
"Tailspin Toys (Rockwall, TX)",DBA joke mug - it depends (White),10
"Tailspin Toys (Rockwall, TX)",DBA joke mug - mind if I join you? (Black),13
"Tailspin Toys (Rockwall, TX)",DBA joke mug - mind if I join you? (White),9
"Tailspin Toys (Rockwall, TX)",DBA joke mug - SELECT caffeine FROM mug (Black),4
"Tailspin Toys (Rockwall, TX)",DBA joke mug - SELECT caffeine FROM mug (White),14
"Tailspin Toys (Rockwall, TX)",DBA joke mug - two types of DBAs (White),17
"Tailspin Toys (Rockwall, TX)","Developer joke mug - (hip, hip, array) (White)",4
"Tailspin Toys (Rockwall, TX)",Developer joke mug - a foo walks into a bar (Black),15
"Tailspin Toys (Rockwall, TX)",Developer joke mug - a foo walks into a bar (White),1
"Tailspin Toys (Rockwall, TX)",Developer joke mug - fun was unexpected at this time (Black),2
"Tailspin Toys (Rockwall, TX)",Developer joke mug - fun was unexpected at this time (White),9
"Tailspin Toys (Rockwall, TX)",Developer joke mug - inheritance is the OO way to become wealthy (Black),6
"Tailspin Toys (Rockwall, TX)",Developer joke mug - inheritance is the OO way to become wealthy (White),2
"Tailspin Toys (Rockwall, TX)",Developer joke mug - Oct 31 = Dec 25 (Black),3
"Tailspin Toys (Rockwall, TX)",Developer joke mug - old C developers never die (Black),7
"Tailspin Toys (Rockwall, TX)",Developer joke mug - old C developers never die (White),10
"Tailspin Toys (Rockwall, TX)",Developer joke mug - that's a hardware problem (Black),10
"Tailspin Toys (Rockwall, TX)",Developer joke mug - that's a hardware problem (White),7
"Tailspin Toys (Rockwall, TX)",Developer joke mug - there are 10 types of people in the world (Black),5
"Tailspin Toys (Rockwall, TX)",Developer joke mug - there are 10 types of people in the world (White),12
"Tailspin Toys (Rockwall, TX)",Developer joke mug - this code was generated by a tool (White),18
"Tailspin Toys (Rockwall, TX)",Developer joke mug - understanding recursion requires understanding recursion (Black),2
"Tailspin Toys (Rockwall, TX)",Developer joke mug - understanding recursion requires understanding recursion (White),17
"Tailspin Toys (Rockwall, TX)",Developer joke mug - when your hammer is C++ (Black),10
"Tailspin Toys (Rockwall, TX)",Dinosaur battery-powered slippers (Green) L,5
"Tailspin Toys (Rockwall, TX)",Dinosaur battery-powered slippers (Green) M,8
"Tailspin Toys (Rockwall, TX)",Dinosaur battery-powered slippers (Green) S,31
"Tailspin Toys (Rockwall, TX)",Dinosaur battery-powered slippers (Green) XL,7
"Tailspin Toys (Rockwall, TX)",Express post box 5kg (White) 350x280x130mm,200
"Tailspin Toys (Rockwall, TX)",Furry animal socks (Pink) L,192
"Tailspin Toys (Rockwall, TX)",Furry animal socks (Pink) S,120
"Tailspin Toys (Rockwall, TX)",Furry animal socks (Pink) XL,108
"Tailspin Toys (Rockwall, TX)",Furry gorilla with big eyes slippers (Black) M,4
"Tailspin Toys (Rockwall, TX)",Furry gorilla with big eyes slippers (Black) S,18
"Tailspin Toys (Rockwall, TX)",Furry gorilla with big eyes slippers (Black) XL,7
"Tailspin Toys (Rockwall, TX)",Halloween skull mask (Gray) L,252
"Tailspin Toys (Rockwall, TX)",Halloween skull mask (Gray) M,48
"Tailspin Toys (Rockwall, TX)",Halloween skull mask (Gray) S,36
"Tailspin Toys (Rockwall, TX)",Halloween skull mask (Gray) XL,48
"Tailspin Toys (Rockwall, TX)",Halloween zombie mask (Light Brown) L,228
"Tailspin Toys (Rockwall, TX)",Halloween zombie mask (Light Brown) M,48
"Tailspin Toys (Rockwall, TX)",IT joke mug - keyboard not found … press F1 to continue (Black),4
"Tailspin Toys (Rockwall, TX)",IT joke mug - keyboard not found … press F1 to continue (White),25
"Tailspin Toys (Rockwall, TX)",IT joke mug - that behavior is by design (Black),33
"Tailspin Toys (Rockwall, TX)",IT joke mug - that behavior is by design (White),14
"Tailspin Toys (Rockwall, TX)",Medium sized bubblewrap roll 20m,40
"Tailspin Toys (Rockwall, TX)",Office cube periscope (Black),180
"Tailspin Toys (Rockwall, TX)",Ogre battery-powered slippers (Green) L,16
"Tailspin Toys (Rockwall, TX)",Ogre battery-powered slippers (Green) M,28
"Tailspin Toys (Rockwall, TX)",Ogre battery-powered slippers (Green) S,15
"Tailspin Toys (Rockwall, TX)",Ogre battery-powered slippers (Green) XL,22
"Tailspin Toys (Rockwall, TX)",Pack of 12 action figures (female),11
"Tailspin Toys (Rockwall, TX)",Packing knife with metal insert blade (Yellow) 18mm,65
"Tailspin Toys (Rockwall, TX)",Packing knife with metal insert blade (Yellow) 9mm,50
"Tailspin Toys (Rockwall, TX)",Permanent marker black 5mm nib (Black) 5mm,60
